osmorhiza,AL-AK-AZ-AR-CA-CO-CT-DE-DC-GA-ID-IL-IN-IA-KS-KY-ME-MD-MA-MI-MN-MS-MO-MT-NE-NV-NH-NJ-NM-NY-NC-ND-OH-OK-OR-PA-RI-SC-SD-TN-TX-UT-VT-VA-WA-WV-WI-WY-AB-BC-LB-MB-NB-NF-NT-NS-ON-PE-QC-SK-YT,AL,AK,AZ,AR,CA,CO,CT,DE,DC,,GA,,ID,IL,IN,IA,KS,KY,,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
osmorhiza berteroi,AK-AZ-CA-CO-ID-ME-MI-MN-MT-NV-NH-NM-OR-SD-UT-VT-WA-WI-WY-AB-BC-NB-NF-NS-ON-PE-QC-SK,AL,AK,AZ,,CA,CO,,,,,,,ID,,,,,,,ME,,,MI,MN,,,MT,,NV,NH,,NM,,,,,,OR,,,,SD,,,UT,VT,,WA,,WI,WY
osmorhiza brachypoda,AZ-CA,AL,,AZ,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
osmorhiza claytonii,AL-AR-CT-DE-DC-GA-IL-IN-IA-KS-KY-ME-MD-MA-MI-MN-MO-NE-NH-NJ-NY-NC-ND-OH-PA-RI-SC-SD-TN-VT-VA-WV-WI-MB-NB-NS-ON-PE-QC,AL,,,AR,,,CT,DE,DC,,GA,,,IL,IN,IA,KS,KY,,ME,MD,MA,MI,MN,,MO,,NE,,NH,NJ,,NY,NC,ND,OH,,,PA,RI,SC,SD,TN,,,VT,VA,,WV,WI,
osmorhiza depauperata,AK-AZ-CA-CO-ID-ME-MI-MN-MT-NV-NM-OR-SD-UT-VT-WA-WY-AB-BC-LB-MB-NB-NF-NT-NS-ON-QC-SK-YT,AL,AK,AZ,,CA,CO,,,,,,,ID,,,,,,,ME,,,MI,MN,,,MT,,NV,,,NM,,,,,,OR,,,,SD,,,UT,VT,,WA,,,WY
osmorhiza longistylis,AL-AR-CO-CT-DE-DC-GA-IL-IN-IA-KS-KY-ME-MD-MA-MI-MN-MS-MO-MT-NE-NH-NJ-NM-NY-NC-ND-OH-OK-PA-RI-SC-SD-TN-TX-VT-VA-WV-WI-WY-AB-MB-NB-NS-ON-PE-QC-SK,AL,,,AR,,CO,CT,DE,DC,,GA,,,IL,IN,IA,KS,KY,,ME,MD,MA,MI,MN,MS,MO,MT,NE,,NH,NJ,NM,NY,NC,ND,OH,OK,,PA,RI,SC,SD,TN,TX,,VT,VA,,WV,WI,WY
osmorhiza mexicana,TX,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
osmorhiza mexicana ssp. bipatriata,TX,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
osmorhiza occidentalis,CA-CO-ID-MT-NV-OR-UT-WA-WY-AB-BC,AL,,,,CA,CO,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,,,,,,,OR,,,,,,,UT,,,WA,,,WY
osmorhiza purpurea,AK-CA-ID-MT-OR-WA-AB-BC,AL,AK,,,CA,,,,,,,,ID,,,,,,,,,,,,,,MT,,,,,,,,,,,OR,,,,,,,,,,WA,,,
osmunda,AL-AR-CT-DE-DC-FL-GA-IL-IN-IA-KS-KY-LA-ME-MD-MA-MI-MN-MS-MO-NH-NJ-NY-NC-OH-OK-PA-RI-SC-TN-TX-VT-VA-WV-WI-PR-LB-MB-NB-NF-NS-ON-PE-QC-FRASPM,AL,,,AR,,,CT,DE,DC,FL,GA,,,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,,,,NH,NJ,,NY,NC,,OH,OK,,PA,RI,SC,,TN,TX,,VT,VA,,WV,WI,
osmunda cinnamomea,AL-AR-CT-DE-DC-FL-GA-IL-IN-IA-KY-LA-ME-MD-MA-MI-MN-MS-MO-NH-NJ-NY-NC-OH-OK-PA-RI-SC-TN-TX-VT-VA-WV-WI-PR-LB-NB-NF-NS-ON-PE-QC-FRASPM,AL,,,AR,,,CT,DE,DC,FL,GA,,,IL,IN,IA,,KY,LA,ME,MD,MA,MI,MN,MS,MO,,,,NH,NJ,,NY,NC,,OH,OK,,PA,RI,SC,,TN,TX,,VT,VA,,WV,WI,
osmunda cinnamomea var. cinnamomea,AL-AR-CT-DE-FL-GA-IL-IN-IA-KY-LA-ME-MD-MA-MI-MN-MS-MO-NH-NJ-NY-NC-OH-OK-PA-RI-SC-TN-TX-VT-VA-WV-WI-PR-LB-NB-NF-NS-ON-PE-QC-FRASPM,AL,,,AR,,,CT,DE,,FL,GA,,,IL,IN,IA,,KY,LA,ME,MD,MA,MI,MN,MS,MO,,,,NH,NJ,,NY,NC,,OH,OK,,PA,RI,SC,,TN,TX,,VT,VA,,WV,WI,
osmunda cinnamomea var. glandulosa,AL-AR-DC-GA-MD-MS-NJ-NC-PA-RI-VA-WV,AL,,,AR,,,,,DC,,GA,,,,,,,,,,MD,,,,MS,,,,,,NJ,,,NC,,,,,PA,RI,,,,,,,VA,,WV,,
osmunda claytoniana,AL-AR-CT-DE-DC-GA-IL-IN-IA-KY-ME-MD-MA-MI-MN-MS-MO-NH-NJ-NY-NC-OH-PA-RI-SC-TN-VT-VA-WV-WI-LB-MB-NB-NF-NS-ON-PE-QC-FRASPM,AL,,,AR,,,CT,DE,DC,,GA,,,IL,IN,IA,,KY,,ME,MD,MA,MI,MN,MS,MO,,,,NH,NJ,,NY,NC,,OH,,,PA,RI,SC,,TN,,,VT,VA,,WV,WI,
osmunda regalis,AL-AR-CT-DE-DC-FL-GA-IL-IN-IA-KS-KY-LA-ME-MD-MA-MI-MN-MS-MO-NH-NJ-NY-NC-OH-OK-PA-RI-SC-TN-TX-VT-VA-WV-WI-MB-NB-NF-NS-ON-PE-QC-FRASPM,AL,,,AR,,,CT,DE,DC,FL,GA,,,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,,,,NH,NJ,,NY,NC,,OH,OK,,PA,RI,SC,,TN,TX,,VT,VA,,WV,WI,
osmunda regalis var. spectabilis,AL-AR-CT-DE-DC-FL-GA-IL-IN-IA-KS-KY-LA-ME-MD-MA-MI-MN-MS-MO-NH-NJ-NY-NC-OH-OK-PA-RI-SC-TN-TX-VT-VA-WV-WI-MB-NB-NF-NS-ON-PE-QC-FRASPM,AL,,,AR,,,CT,DE,DC,FL,GA,,,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,,,,NH,NJ,,NY,NC,,OH,OK,,PA,RI,SC,,TN,TX,,VT,VA,,WV,WI,
osmunda ruggii,CT-VA-WI,AL,,,,,,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,,,WI,
osteomeles,HI,AL,,,,,,,,,,,HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
osteomeles anthyllidifolia,HI,AL,,,,,,,,,,,HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
osteospermum,CA-HI,AL,,,,CA,,,,,,,HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
osteospermum calendulaceum,HI,AL,,,,,,,,,,,HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
osteospermum ecklonis,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
osteospermum fruticosum,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ostrya,AL-AZ-AR-CT-DE-DC-FL-GA-IL-IN-IA-KS-KY-LA-ME-MD-MA-MI-MN-MS-MO-NE-NH-NJ-NM-NY-NC-ND-OH-OK-PA-RI-SC-SD-TN-TX-UT-VT-VA-WV-WI-WY-MB-NB-NS-ON-PE-QC,AL,,AZ,AR,,,CT,DE,DC,FL,GA,,,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,,NE,,NH,NJ,NM,NY,NC,ND,OH,OK,,PA,RI,SC,SD,TN,TX,UT,VT,VA,,WV,WI,WY
ostrya knowltonii,AZ-NM-TX-UT,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,TX,UT,,,,,,
ostrya virginiana,AL-AR-CT-DE-DC-FL-GA-IL-IN-IA-KS-KY-LA-ME-MD-MA-MI-MN-MS-MO-NE-NH-NJ-NY-NC-ND-OH-OK-PA-RI-SC-SD-TN-TX-VT-VA-WV-WI-WY-MB-NB-NS-ON-PE-QC,AL,,,AR,,,CT,DE,DC,FL,GA,,,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,,NE,,NH,NJ,,NY,NC,ND,OH,OK,,PA,RI,SC,SD,TN,TX,,VT,VA,,WV,WI,WY
ostrya virginiana var. chisosensis,TX,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
ostrya virginiana var. virginiana,AL-AR-CT-DE-DC-FL-GA-IL-IN-IA-KS-KY-LA-ME-MD-MA-MI-MN-MS-MO-NE-NH-NJ-NY-NC-ND-OH-OK-PA-RI-SC-SD-TN-TX-VT-VA-WV-WI-WY-MB-NB-NS-ON-PE-QC,AL,,,AR,,,CT,DE,DC,FL,GA,,,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,,NE,,NH,NJ,,NY,NC,ND,OH,OK,,PA,RI,SC,SD,TN,TX,,VT,VA,,WV,WI,WY
otholobium,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
otholobium fruticans,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottelia,CA-LA-MO-TX,AL,,,,CA,,,,,,,,,,,,,,LA,,,,,,,MO,,,,,,,,,,,,,,,,,,TX,,,,,,,
ottelia alismoides,CA-LA-MO-TX,AL,,,,CA,,,,,,,,,,,,,,LA,,,,,,,MO,,,,,,,,,,,,,,,,,,TX,,,,,,,
ottoschulzia,PR,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ottoschulzia rhodoxylon,PR,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ouratea,PR-VI,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ouratea ilicifolia,PR-VI,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ouratea littoralis,PR-VI,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ouratea striata,PR,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxalis,AL-AZ-AR-CA-CO-CT-DE-DC-FL-GA-HI-ID-IL-IN-IA-KS-KY-LA-ME-MD-MA-MI-MN-MS-MO-MT-NE-NV-NH-NJ-NM-NY-NC-ND-OH-OK-OR-PA-RI-SC-SD-TN-TX-UT-VT-VA-WA-WV-WI-WY-PR-VI-AB-BC-LB-MB-NB-NF-NS-ON-PE-QC-SK-FRASPM,AL,,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
oxalis albicans,AZ-AR-CA-CO-IA-KS-MO-NM-OK-TX-WY,AL,,AZ,AR,CA,CO,,,,,,,,,,IA,KS,,,,,,,,,MO,,,,,,NM,,,,,OK,,,,,,,TX,,,,,,,WY
oxalis albicans ssp. albicans,AZ-AR-CO-IA-KS-MO-NM-OK-TX-WY,AL,,AZ,AR,,CO,,,,,,,,,,IA,KS,,,,,,,,,MO,,,,,,NM,,,,,OK,,,,,,,TX,,,,,,,WY
oxalis albicans ssp. californica,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxalis albicans ssp. pilosa,AZ-CA-NM-TX,AL,,AZ,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,TX,,,,,,,
oxalis alpina,AZ-NM-TX,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,TX,,,,,,,
oxalis barrelieri,PR,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxalis bowiei,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxalis caerulea,AZ-NM,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,,,,,,,,
oxalis corniculata,AL-AZ-AR-CA-CT-DE-DC-FL-GA-HI-ID-IL-IN-KY-LA-ME-MD-MA-MI-MS-MO-MT-NV-NH-NJ-NM-NY-NC-ND-OH-OK-OR-PA-RI-SC-SD-TN-TX-UT-VT-VA-WA-WV-WI-WY-PR-VI-BC-MB-NS-ON-PE-QC-SK,AL,,AZ,AR,CA,,CT,DE,DC,FL,GA,HI,ID,IL,IN,,,KY,LA,ME,MD,MA,MI,,MS,MO,MT,,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
oxalis debilis,AL-FL-GA-HI-LA-MS-SC-TX-PR-VI,AL,,,,,,,,,FL,GA,HI,,,,,,,LA,,,,,,MS,,,,,,,,,,,,,,,,SC,,,TX,,,,,,,
oxalis debilis var. corymbosa,AL-FL-GA-HI-LA-MS-SC-TX-PR-VI,AL,,,,,,,,,FL,GA,HI,,,,,,,LA,,,,,,MS,,,,,,,,,,,,,,,,SC,,,TX,,,,,,,
oxalis decaphylla,AZ-NM,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,,,,,,,,
oxalis dichondrifolia,TX,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
oxalis dillenii,AL-AZ-AR-CO-CT-DE-DC-FL-GA-IL-IN-IA-KS-KY-LA-ME-MD-MA-MI-MN-MS-MO-MT-NE-NH-NJ-NM-NY-NC-ND-OH-OK-OR-PA-RI-SC-SD-TN-TX-UT-VT-VA-WA-WV-WI-WY-AB-NB-NS-ON-PE-QC-SK,AL,,AZ,AR,,CO,CT,DE,DC,FL,GA,,,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
oxalis drummondii,AZ-NM-TX,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,TX,,,,,,,
oxalis eggersii,PR,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxalis frutescens,NM-TX,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,TX,,,,,,,
oxalis frutescens ssp. angustifolia,NM-TX,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,TX,,,,,,,
oxalis grandis,AL-DC-GA-IN-KY-MD-MS-NC-OH-PA-SC-TN-VA-WV,AL,,,,,,,,DC,,GA,,,,IN,,,KY,,,MD,,,,MS,,,,,,,,,NC,,OH,,,PA,,SC,,TN,,,,VA,,WV,,
oxalis hirta,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxalis illinoensis,IL-IN-KY,AL,,,,,,,,,,,,,IL,IN,,,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxalis incarnata,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxalis intermedia,FL-PR-VI,AL,,,,,,,,,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxalis latifolia,AZ-CA-NM-PR,AL,,AZ,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,,,,,,,,
oxalis montana,CT-GA-IN-KY-ME-MD-MA-MI-MN-NH-NY-NC-OH-PA-TN-VT-VA-WV-WI-LB-NB-NF-NS-ON-PE-QC-FRASPM,AL,,,,,,CT,,,,GA,,,,IN,,,KY,,ME,MD,MA,MI,MN,,,,,,NH,,,NY,NC,,OH,,,PA,,,,TN,,,VT,VA,,WV,WI,
oxalis oregana,CA-OR-WA-BC,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,WA,,,
oxalis pes-caprae,AZ-CA-FL,AL,,AZ,,CA,,,,,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxalis priceae,AL-FL-GA-KY-LA-MS-NC-SC-TN-TX,AL,,,,,,,,,FL,GA,,,,,,,KY,LA,,,,,,MS,,,,,,,,,NC,,,,,,,SC,,TN,TX,,,,,,,
oxalis priceae ssp. colorea,FL-GA-NC-SC,AL,,,,,,,,,FL,GA,,,,,,,,,,,,,,,,,,,,,,,NC,,,,,,,SC,,,,,,,,,,
oxalis priceae ssp. priceae,AL-GA-KY-MS-TN,AL,,,,,,,,,,GA,,,,,,,KY,,,,,,,MS,,,,,,,,,,,,,,,,,,TN,,,,,,,,
oxalis priceae ssp. texana,FL-GA-LA-TX,AL,,,,,,,,,FL,GA,,,,,,,,LA,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
oxalis purpurea,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxalis radicosa,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxalis rubra,AL-AR-CA-FL-GA-LA-MS-NC-OK-SC-TX-VA,AL,,,AR,CA,,,,,FL,GA,,,,,,,,LA,,,,,,MS,,,,,,,,,NC,,,OK,,,,SC,,,TX,,,VA,,,,
oxalis rugeliana,PR,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxalis stricta,AL-AZ-AR-CO-CT-DE-DC-FL-GA-ID-IL-IN-IA-KS-KY-LA-ME-MD-MA-MI-MN-MS-MO-MT-NE-NH-NJ-NM-NY-NC-ND-OH-OK-PA-RI-SC-SD-TN-TX-VT-VA-WA-WV-WI-WY-BC-MB-NB-NF-NS-ON-PE-QC-SK,AL,,AZ,AR,,CO,CT,DE,DC,FL,GA,,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,,NH,NJ,NM,NY,NC,ND,OH,OK,,PA,RI,SC,SD,TN,TX,,VT,VA,WA,WV,WI,WY
oxalis suksdorfii,CA-OR-WA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,WA,,,
oxalis trilliifolia,CA-ID-OR-WA,AL,,,,CA,,,,,,,,ID,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,WA,,,
oxalis violacea,AL-AZ-AR-CO-CT-DE-DC-FL-GA-IL-IN-IA-KS-KY-LA-MD-MA-MI-MN-MS-MO-NE-NJ-NM-NY-NC-ND-OH-OK-OR-PA-RI-SC-SD-TN-TX-VT-VA-WV-WI-WY-PR,AL,,AZ,AR,,CO,CT,DE,DC,FL,GA,,,IL,IN,IA,KS,KY,LA,,MD,MA,MI,MN,MS,MO,,NE,,,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,,VT,VA,,WV,WI,WY
oxandra,PR-VI,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxandra lanceolata,PR,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxandra laurifolia,PR-VI,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxycaryum,AL-FL-GA-LA-TX,AL,,,,,,,,,FL,GA,,,,,,,,LA,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
oxycaryum cubense,AL-FL-GA-LA-TX,AL,,,,,,,,,FL,GA,,,,,,,,LA,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
oxydendrum,AL-AR-FL-GA-IL-IN-KY-LA-MD-MS-NY-NC-OH-PA-RI-SC-TN-VA-WV,AL,,,AR,,,,,,FL,GA,,,IL,IN,,,KY,LA,,MD,,,,MS,,,,,,,,NY,NC,,OH,,,PA,RI,SC,,TN,,,,VA,,WV,,
oxydendrum arboreum,AL-AR-FL-GA-IL-IN-KY-LA-MD-MS-NY-NC-OH-PA-RI-SC-TN-VA-WV,AL,,,AR,,,,,,FL,GA,,,IL,IN,,,KY,LA,,MD,,,,MS,,,,,,,,NY,NC,,OH,,,PA,RI,SC,,TN,,,,VA,,WV,,
oxypetalum,PR-VI,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxypetalum cordifolium,PR-VI,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxypolis,AL-AZ-AR-CA-CO-DE-DC-FL-GA-IL-IN-IA-KY-LA-MD-MI-MN-MS-MO-NJ-NM-NY-NC-OH-OK-OR-PA-SC-TN-TX-UT-VA-WV-WI-WY-BC-ON,AL,,AZ,AR,CA,CO,,DE,DC,FL,GA,,,IL,IN,IA,,KY,LA,,MD,,MI,MN,MS,MO,,,,,NJ,NM,NY,NC,,OH,OK,OR,PA,,SC,,TN,TX,UT,,VA,,WV,WI,WY
oxypolis canbyi,DE-GA-MD-NC-SC,AL,,,,,,,DE,,,GA,,,,,,,,,,MD,,,,,,,,,,,,,NC,,,,,,,SC,,,,,,,,,,
oxypolis fendleri,AZ-CO-NM-UT-WY,AL,,AZ,,,CO,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,,UT,,,,,,WY
oxypolis filiformis,AL-FL-GA-LA-MS-NC-SC-TX,AL,,,,,,,,,FL,GA,,,,,,,,LA,,,,,,MS,,,,,,,,,NC,,,,,,,SC,,,TX,,,,,,,
oxypolis greenmanii,FL,AL,,,,,,,,,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxypolis occidentalis,CA-OR-BC,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,,,,
oxypolis rigidior,AL-AR-DE-DC-FL-GA-IL-IN-IA-KY-LA-MD-MI-MN-MS-MO-NJ-NY-NC-OH-OK-PA-SC-TN-TX-VA-WV-WI-ON,AL,,,AR,,,,DE,DC,FL,GA,,,IL,IN,IA,,KY,LA,,MD,,MI,MN,MS,MO,,,,,NJ,,NY,NC,,OH,OK,,PA,,SC,,TN,TX,,,VA,,WV,WI,
oxypolis ternata,FL-GA-NC-SC-TX-VA,AL,,,,,,,,,FL,GA,,,,,,,,,,,,,,,,,,,,,,,NC,,,,,,,SC,,,TX,,,VA,,,,
oxyrhynchus,TX,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
oxyrhynchus volubilis,TX,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,,,,,
oxyria,AK-AZ-CA-CO-ID-MT-NV-NH-NM-OR-SD-TX-UT-WA-WY-AB-BC-LB-NF-NT-NS-NU-QC-YT-GL,AL,AK,AZ,,CA,CO,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,NH,,NM,,,,,,OR,,,,SD,,TX,UT,,,WA,,,WY
oxyria digyna,AK-AZ-CA-CO-ID-MT-NV-NH-NM-OR-SD-TX-UT-WA-WY-AB-BC-LB-NF-NT-NS-NU-QC-YT-GL,AL,AK,AZ,,CA,CO,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,NH,,NM,,,,,,OR,,,,SD,,TX,UT,,,WA,,,WY
oxyspora,HI,AL,,,,,,,,,,,HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxyspora paniculata,HI,AL,,,,,,,,,,,HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxystylis,CA-NV,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,,,,,,,
oxystylis lutea,CA-NV,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,,,,,,,
oxytenia,AZ-CA-CO-NV-NM-UT,AL,,AZ,,CA,CO,,,,,,,,,,,,,,,,,,,,,,,NV,,,NM,,,,,,,,,,,,,UT,,,,,,
oxytenia acerosa,AZ-CA-CO-NV-NM-UT,AL,,AZ,,CA,CO,,,,,,,,,,,,,,,,,,,,,,,NV,,,NM,,,,,,,,,,,,,UT,,,,,,
oxytheca,AZ-CA-ID-NV-OR-UT-WA-WY,AL,,AZ,,CA,,,,,,,,ID,,,,,,,,,,,,,,,,NV,,,,,,,,,OR,,,,,,,UT,,,WA,,,WY
oxytheca caryophylloides,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxytheca dendroidea,CA-ID-NV-OR-WA-WY,AL,,,,CA,,,,,,,,ID,,,,,,,,,,,,,,,,NV,,,,,,,,,OR,,,,,,,,,,WA,,,WY
oxytheca emarginata,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxytheca parishii,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxytheca parishii var. abramsii,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxytheca parishii var. cienegensis,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxytheca parishii var. goodmaniana,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxytheca parishii var. parishii,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxytheca perfoliata,AZ-CA-NV-UT,AL,,AZ,,CA,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,UT,,,,,,
oxytheca trilobata,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxytheca watsonii,CA-NV,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,,,,,,,
